area_name,year,analysis
Bhundiya  ,2025,Predicted growth class: low | Model confidence: 99.9% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 14,2036,Predicted growth class: low | Model confidence: 85.1% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 14,2037,Predicted growth class: low | Model confidence: 83.8% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 14,2038,Predicted growth class: low | Model confidence: 83.5% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 14,2039,Predicted growth class: low | Model confidence: 83.5% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 14,2040,Predicted growth class: low | Model confidence: 82.2% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
Sector 15,2025,Predicted growth class: medium | Model confidence: 97.0% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 15,2026,Predicted growth class: medium | Model confidence: 98.8% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
Sector 15,2027,Predicted growth class: medium | Model confidence: 98.4% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
Sector 15,2028,Predicted growth class: medium | Model confidence: 99.0% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
Sector 15,2029,Predicted growth class: medium | Model confidence: 99.0% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 15,2030,Predicted growth class: medium | Model confidence: 98.9% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 15,2031,Predicted growth class: medium | Model confidence: 99.1% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 15,2032,Predicted growth class: medium | Model confidence: 99.1% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
Sector 15,2033,Predicted growth class: medium | Model confidence: 99.2% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
Sector 15,2034,Predicted growth class: medium | Model confidence: 99.2% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
Sector 15,2035,Predicted growth class: medium | Model confidence: 99.2% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
Sector 15,2036,Predicted growth class: medium | Model confidence: 99.1% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 15,2037,Predicted growth class: medium | Model confidence: 99.0% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 15,2038,Predicted growth class: medium | Model confidence: 98.5% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 15,2039,Predicted growth class: medium | Model confidence: 98.5% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 15,2040,Predicted growth class: medium | Model confidence: 98.5% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
Sector 16,2025,Predicted growth class: medium | Model confidence: 94.0% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 16,2026,Predicted growth class: medium | Model confidence: 97.2% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
Sector 16,2027,Predicted growth class: medium | Model confidence: 97.6% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
Sector 16,2028,Predicted growth class: medium | Model confidence: 96.4% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
Sector 16,2029,Predicted growth class: medium | Model confidence: 96.0% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 16,2030,Predicted growth class: medium | Model confidence: 97.5% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 16,2031,Predicted growth class: medium | Model confidence: 98.4% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 16,2032,Predicted growth class: medium | Model confidence: 98.6% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
Sector 16,2033,Predicted growth class: medium | Model confidence: 98.6% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
Sector 16,2034,Predicted growth class: medium | Model confidence: 98.6% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
Sector 16,2035,Predicted growth class: medium | Model confidence: 97.8% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
Sector 16,2036,Predicted growth class: medium | Model confidence: 97.8% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 16,2037,Predicted growth class: medium | Model confidence: 94.8% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 16,2038,Predicted growth class: medium | Model confidence: 94.3% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 16,2039,Predicted growth class: medium | Model confidence: 77.8% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 16,2040,Predicted growth class: medium | Model confidence: 77.6% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
Sector 17,2025,Predicted growth class: high | Model confidence: 82.3% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 17,2026,Predicted growth class: high | Model confidence: 87.6% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
Sector 17,2027,Predicted growth class: high | Model confidence: 91.1% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
Sector 17,2028,Predicted growth class: high | Model confidence: 82.6% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
Sector 17,2029,Predicted growth class: high | Model confidence: 82.6% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 17,2030,Predicted growth class: high | Model confidence: 83.1% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 17,2031,Predicted growth class: high | Model confidence: 85.4% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 17,2032,Predicted growth class: high | Model confidence: 87.0% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
Sector 17,2033,Predicted growth class: high | Model confidence: 88.5% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
Sector 17,2034,Predicted growth class: high | Model confidence: 88.9% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
Sector 17,2035,Predicted growth class: high | Model confidence: 89.6% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
Sector 17,2036,Predicted growth class: high | Model confidence: 87.9% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 17,2037,Predicted growth class: high | Model confidence: 88.2% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 17,2038,Predicted growth class: high | Model confidence: 88.9% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 17,2039,Predicted growth class: high | Model confidence: 91.6% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 17,2040,Predicted growth class: high | Model confidence: 93.3% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
